0	file:/C:/mallet-2.0.8/federalist_papers/FP-11.txt	0.18551734186265578	9.054763395326755E-5	3.012003374643822E-4	6.873958207717602E-5	0.32827124309859806	0.020711004625998407	0.2602749559519654	0.004166445368871406	1.2754267820273217E-4	0.005148598441798458	1.2680728456957992E-4	8.485285328494927E-5	1.559851160481446E-4	1.3738032315548652E-4	5.468285452390372E-5	1.7846274128257018E-4	0.19319692616039133	0.0011981410307846901	4.71167623446678E-5	1.420252920295504E-4
1	file:/C:/mallet-2.0.8/federalist_papers/FP-12.txt	0.20288065310473616	1.0067689803186115E-4	0.010504593693922731	7.642925158164073E-5	1.4660397799761195E-5	0.01285817708397423	0.25436209023999773	0.010282364638109375	1.4181045542011728E-4	7.472228890123256E-5	0.14138681323660812	9.434506110110273E-5	0.002433367781690792	1.527486051490574E-4	0.08706822543602523	0.06234658777138449	0.21480922676739722	2.022065382721781E-4	5.2387558581748853E-5	1.5791319131523658E-4
2	file:/C:/mallet-2.0.8/federalist_papers/FP-13.txt	0.1439897048817737	2.4888751855324016E-4	0.13491288380102948	1.889439101015597E-4	3.624257501687443E-5	0.015026608614853668	0.27125909230464523	2.7852520079126475E-4	3.5057548498612005E-4	1.847240571452705E-4	3.4855411470261177E-4	2.3323432291066584E-4	4.287549742547517E-4	0.036692297399803384	1.503063015085121E-4	4.905390333551054E-4	0.39416034919694865	4.998831363464967E-4	1.2950944768230397E-4	3.9038372359102906E-4
3	file:/C:/mallet-2.0.8/federalist_papers/FP-15.txt	0.1532794702104454	0.0789788402831059	0.027655211945545953	0.08311390336920031	1.077606469808117E-5	0.025232317452653655	8.792136851014888E-5	8.28143580409304E-5	0.020868668279133248	5.492430905261731E-5	0.09229771021506367	0.09060226750358999	1.2748242474609317E-4	0.025029594539014544	0.049879325439493714	1.4585278109813197E-4	0.3456050897333732	0.005132094540533732	3.850725801319244E-5	0.0017772279246875725
4	file:/C:/mallet-2.0.8/federalist_papers/FP-24.txt	0.05943746383415188	1.2746715111062873E-4	0.00614661903893692	9.676717450656996E-5	1.8561548659283253E-5	0.057768666471210546	0.09886643977261926	1.4264601963068655E-4	1.795464014433839E-4	0.038722213521510784	0.0202076409942469	1.1945040416431916E-4	0.0016502379719812738	0.40649860038645197	7.697901509338589E-5	0.015988401840146774	0.2905687181800034	2.5601396023683566E-4	6.632795583295992E-5	0.003061238358062138
5	file:/C:/mallet-2.0.8/federalist_papers/FP-26.txt	0.1331270803496809	9.921940805563565E-5	0.10055477933967155	7.532279250067654E-5	1.4448160600777688E-5	0.06835243766210464	1.1788181382216315E-4	0.02238319739654816	0.003480581910652554	7.364054135831853E-5	1.3895165630313223E-4	9.297923653211648E-5	0.016875046016702453	0.28857504656077215	5.991984792727291E-5	1.955541716217719E-4	0.3520140799487701	1.9927921325104276E-4	0.011187710588317749	0.0023828433848068075
6	file:/C:/mallet-2.0.8/federalist_papers/FP-29.txt	0.07619555143136021	0.02408816822689468	3.5537423323577243E-4	0.0012801698187400678	1.5556916361059958E-5	0.001653818169630025	1.26928096163516E-4	0.03009622370475599	0.007344882913978642	0.39936851440112	0.020533749334454905	1.00114488343069E-4	0.0025821740700704785	0.061314493020644865	6.451811329684705E-5	0.006205894725395171	0.35144920094906273	2.1457195408510572E-4	5.55911837010092E-5	0.01695450424870587
7	file:/C:/mallet-2.0.8/federalist_papers/FP-30.txt	0.10123700022992287	0.051031356307539286	0.018664115915282956	0.056225396884850745	1.6937980664503264E-5	0.013550260077376287	0.06280285906542338	1.3016885426553733E-4	1.63841580885989E-4	8.633085554043562E-5	0.010607007381953667	0.019691709313218793	2.0037879373513887E-4	0.011926103339732663	0.2611730079350688	0.04331120936429124	0.34870572329061184	2.336205662540809E-4	6.0526287651802195E-5	1.8244597573000717E-4
8	file:/C:/mallet-2.0.8/federalist_papers/FP-31.txt	0.03335343050653525	0.05122294487913824	0.03606350936166915	1.047064990325231E-4	2.0084442752882266E-5	0.036191808291320085	1.6386795570293722E-4	1.5434950325473936E-4	1.9427740041896426E-4	1.0236799535041138E-4	0.08223879476988555	1.2925078872915325E-4	2.3760190139424895E-4	2.09262440051172E-4	0.22299974399007613	0.049808829301600174	0.48624004349237887	2.770187888252399E-4	7.176987525642312E-5	2.1633781662783232E-4
9	file:/C:/mallet-2.0.8/federalist_papers/FP-32.txt	9.490971151669829E-4	1.5495658282186383E-4	0.005733007370142386	1.1763588156019234E-4	2.2564512716127136E-5	6.595937329323472E-4	1.841027214804878E-4	1.7340891015856852E-4	2.1826718949325783E-4	1.1500861444001557E-4	2.1700869074020327E-4	1.4521095266284667E-4	2.6694149254487634E-4	2.351026138808275E-4	0.0018327652929051	0.5551054435960739	0.4245390499006049	3.112256615711297E-4	8.063217300992901E-5	0.008938976995094003
10	file:/C:/mallet-2.0.8/federalist_papers/FP-59.txt	0.04970735464916041	0.044733676528025325	0.0104986551249828	9.732412235873726E-5	1.8668380492613103E-5	0.11133995026341373	1.5231437512350652E-4	1.4346702525225844E-4	0.007375011358875641	9.51504958828534E-5	1.7953859052522226E-4	1.2013790637133375E-4	0.18295941155514078	1.9450830186101598E-4	7.742207129851777E-5	2.526743565237294E-4	0.5339740003392363	2.5748746017114515E-4	0.057622162269330084	2.010848259740717E-4
